ModifierId,ModifierType,RunOnce,NewOnly,Permanent,Repeatable,OwnerRequirementSetId,SubjectRequirementSetId,OwnerStackLimit,SubjectStackLimit
TRAIT_ANCIENT_NAVAL_MELEE_PRODUCTION,MODIFIER_PLAYER_CITIES_ADJUST_UNIT_TAG_ERA_PRODUCTION,0,0,0,0,,,,
TRAIT_CLASSICAL_NAVAL_MELEE_PRODUCTION,MODIFIER_PLAYER_CITIES_ADJUST_UNIT_TAG_ERA_PRODUCTION,0,0,0,0,,,,
TRAIT_MEDIEVAL_NAVAL_MELEE_PRODUCTION,MODIFIER_PLAYER_CITIES_ADJUST_UNIT_TAG_ERA_PRODUCTION,0,0,0,0,,,,
TRAIT_RENAISSANCE_NAVAL_MELEE_PRODUCTION,MODIFIER_PLAYER_CITIES_ADJUST_UNIT_TAG_ERA_PRODUCTION,0,0,0,0,,,,
TRAIT_INDUSTRIAL_NAVAL_MELEE_PRODUCTION,MODIFIER_PLAYER_CITIES_ADJUST_UNIT_TAG_ERA_PRODUCTION,0,0,0,0,,,,
TRAIT_MODERN_NAVAL_MELEE_PRODUCTION,MODIFIER_PLAYER_CITIES_ADJUST_UNIT_TAG_ERA_PRODUCTION,0,0,0,0,,,,
TRAIT_ATOMIC_NAVAL_MELEE_PRODUCTION,MODIFIER_PLAYER_CITIES_ADJUST_UNIT_TAG_ERA_PRODUCTION,0,0,0,0,,,,
TRAIT_INFORMATION_NAVAL_MELEE_PRODUCTION,MODIFIER_PLAYER_CITIES_ADJUST_UNIT_TAG_ERA_PRODUCTION,0,0,0,0,,,,
TRAIT_GREAT_PERSON_REFUND,MODIFIER_PLAYER_ADJUST_GREAT_PERSON_POINTS_REFUND_PERCENT,0,0,0,0,,,,
TRAIT_CULTURE_PER_CITY_STATE_TRIBUTARY,MODIFIER_PLAYER_ADJUST_YIELD_MODIFIER_PER_TRIBUTARY,0,0,0,0,,,,
TRAIT_INCOMING_TRADE_GAIN_GOLD,MODIFIER_PLAYER_CITIES_ADJUST_TRADE_ROUTE_YIELD_FROM_OTHERS,0,0,0,0,,,,
TRAIT_INCOMING_TRADE_OFFER_FOOD,MODIFIER_PLAYER_CITIES_ADJUST_TRADE_ROUTE_YIELD_TO_OTHERS,0,0,0,0,,,,
TRAIT_INCREASE_ENEMY_WAR_WEARINESS,MODIFIER_PLAYER_ADJUST_WAR_WEARINESS,0,0,0,0,,,,
TRAIT_INTERNATIONAL_TRADE_GAIN_GOLD,MODIFIER_PLAYER_ADJUST_TRADE_ROUTE_YIELD_FOR_INTERNATIONAL,0,0,0,0,,,,
TRAIT_MILITARY_GOVERNMENT_SLOT,MODIFIER_PLAYER_CULTURE_ADJUST_GOVERNMENT_SLOTS_MODIFIER,0,0,0,0,,,,
TRAIT_NATIONAL_PARK_APPEAL_BONUS,MODIFIER_PLAYER_CITIES_ADJUST_CITY_APPEAL,0,0,0,0,,CITY_HAS_NATIONAL_PARK_REQUREMENTS,,
TRAIT_OWNED_LUXURY_EXTRA_AMENITIES,MODIFIER_PLAYER_OWNED_LUXURY_EXTRA_AMENITIES,0,0,0,0,,,,
TRAIT_RELIGIOUS_BUILDING_DISCOUNT,MODIFIER_PLAYER_ADJUST_RELIGION_BUILDING_DISCOUNT,0,0,0,0,,,,
TRAIT_RELIGIOUS_BUILDING_MULTIPLIER_CULTURE,MODIFIER_PLAYER_ADD_RELIGIOUS_BUILDING_MULTIPLIER,0,0,0,0,,,,
TRAIT_RELIGIOUS_BUILDING_MULTIPLIER_FAITH,MODIFIER_PLAYER_ADD_RELIGIOUS_BUILDING_MULTIPLIER,0,0,0,0,,,,
TRAIT_RELIGIOUS_BUILDING_MULTIPLIER_SCIENCE,MODIFIER_PLAYER_ADD_RELIGIOUS_BUILDING_MULTIPLIER,0,0,0,0,,,,
UNIQUE_LEADER_ADD_VISIBILITY,MODIFIER_PLAYER_ADD_DIPLO_VISIBILITY,0,0,0,0,,,,
UNIQUE_LEADER_ADD_SPY_CAPACITY,MODIFIER_PLAYER_GRANT_SPY,0,0,0,0,,PLAYER_HAS_CASTLES_TECHNOLOGY,,
UNIQUE_LEADER_ADD_SPY_UNIT,MODIFIER_PLAYER_GRANT_UNIT_IN_CAPITAL,1,0,1,0,PLAYER_HAS_CASTLES_TECHNOLOGY_AND_CAPITAL,,,
UNIQUE_LEADER_SPIES_START_PROMOTED,MODIFIER_PLAYER_UNITS_ADJUST_GRANT_EXPERIENCE,0,0,1,0,,UNIT_IS_SPY,,
UNIQUE_LEADER_CULTURE_KILLS,MODIFIER_PLAYER_UNITS_ADJUST_POST_COMBAT_YIELD,0,0,0,0,,,,
UNIQUE_LEADER_CULTURE_KILLS_GRANT_ABILITY,MODIFIER_PLAYER_UNITS_GRANT_ABILITY,0,0,0,0,,,,
MINOR_CIV_PRODUCTION_PENALTY,MODIFIER_PLAYER_CITIES_ADJUST_CITY_YIELD_MODIFIER,0,0,0,0,,,,
MINOR_CIV_PRODUCTION_BUILDERS,MODIFIER_PLAYER_UNITS_ADJUST_UNIT_PRODUCTION,0,0,0,0,,,,
MINOR_CIV_PRODUCTION_HARBORS,MODIFIER_PLAYER_CITIES_ADJUST_DISTRICT_PRODUCTION,0,0,0,0,,,,
MINOR_CIV_PRODUCTION_MILITARY,MODIFIER_PLAYER_CITIES_ADJUST_MILITARY_UNITS_PRODUCTION,0,0,0,0,,PLAYER_HAS_SMALL_MILITARY,,
MINOR_CIV_PRODUCTION_WALLS,MODIFIER_PLAYER_CITIES_ADJUST_BUILDING_PRODUCTION,0,0,0,0,,,,
MINOR_CIV_GOLD_MILITARY_UPGRADE,MODIFIER_PLAYER_ADJUST_UNIT_UPGRADE_DISCOUNT_PERCENT,0,0,0,0,,,,
MINOR_CIV_SCIENTIFIC_CAMPUS_PRODUCTION,MODIFIER_PLAYER_CITIES_ADJUST_DISTRICT_PRODUCTION,0,0,0,0,,,,
MINOR_CIV_SCIENTIFIC_SEND_TRADE_ROUTE_BONUS,MODIFIER_PLAYER_CITIES_ADJUST_TRADE_ROUTE_YIELD_TO_OTHERS,0,0,0,0,,,,
MINOR_CIV_SCIENTIFIC_YIELD_FOR_CAPITAL,MODIFIER_PLAYER_CAPITAL_CITY_ADJUST_CITY_YIELD_CHANGE,0,0,0,0,,,,
MINOR_CIV_SCIENTIFIC_YIELD_FOR_CAMPUS,MODIFIER_PLAYER_DISTRICTS_ADJUST_YIELD_CHANGE,0,0,0,0,,DISTRICT_IS_CAMPUS,,
MINOR_CIV_SCIENTIFIC_YIELD_FOR_CAPITAL_PAPAL_PRIMACY,MODIFIER_PLAYER_CAPITAL_CITY_ADJUST_CITY_YIELD_CHANGE,0,0,0,0,,,,
MINOR_CIV_SCIENTIFIC_YIELD_FOR_CAMPUS_PAPAL_PRIMACY,MODIFIER_PLAYER_DISTRICTS_ADJUST_YIELD_CHANGE,0,0,0,0,,DISTRICT_IS_CAMPUS,,
MINOR_CIV_RELIGIOUS_HOLY_SITE_PRODUCTION,MODIFIER_PLAYER_CITIES_ADJUST_DISTRICT_PRODUCTION,0,0,0,0,,,,
MINOR_CIV_RELIGIOUS_SEND_TRADE_ROUTE_BONUS,MODIFIER_PLAYER_CITIES_ADJUST_TRADE_ROUTE_YIELD_TO_OTHERS,0,0,0,0,,,,
MINOR_CIV_RELIGIOUS_YIELD_FOR_CAPITAL,MODIFIER_PLAYER_CAPITAL_CITY_ADJUST_CITY_YIELD_CHANGE,0,0,0,0,,,,
MINOR_CIV_RELIGIOUS_YIELD_FOR_HOLY_SITE,MODIFIER_PLAYER_DISTRICTS_ADJUST_YIELD_CHANGE,0,0,0,0,,DISTRICT_IS_HOLY_SITE,,
MINOR_CIV_RELIGIOUS_YIELD_FOR_CAPITAL_PAPAL_PRIMACY,MODIFIER_PLAYER_CAPITAL_CITY_ADJUST_CITY_YIELD_CHANGE,0,0,0,0,,,,
MINOR_CIV_RELIGIOUS_YIELD_FOR_HOLY_SITE_PAPAL_PRIMACY,MODIFIER_PLAYER_DISTRICTS_ADJUST_YIELD_CHANGE,0,0,0,0,,DISTRICT_IS_HOLY_SITE,,
MINOR_CIV_TRADE_COMMERCIAL_HUB_PRODUCTION,MODIFIER_PLAYER_CITIES_ADJUST_DISTRICT_PRODUCTION,0,0,0,0,,,,
MINOR_CIV_TRADE_SEND_TRADE_ROUTE_BONUS,MODIFIER_PLAYER_CITIES_ADJUST_TRADE_ROUTE_YIELD_TO_OTHERS,0,0,0,0,,,,
MINOR_CIV_TRADE_YIELD_FOR_CAPITAL,MODIFIER_PLAYER_CAPITAL_CITY_ADJUST_CITY_YIELD_CHANGE,0,0,0,0,,,,
MINOR_CIV_TRADE_YIELD_FOR_COMMERCIAL_HUB,MODIFIER_PLAYER_DISTRICTS_ADJUST_YIELD_CHANGE,0,0,0,0,,DISTRICT_IS_COMMERCIAL_HUB,,
MINOR_CIV_TRADE_YIELD_FOR_CAPITAL_PAPAL_PRIMACY,MODIFIER_PLAYER_CAPITAL_CITY_ADJUST_CITY_YIELD_CHANGE,0,0,0,0,,,,
MINOR_CIV_TRADE_YIELD_FOR_COMMERCIAL_HUB_PAPAL_PRIMACY,MODIFIER_PLAYER_DISTRICTS_ADJUST_YIELD_CHANGE,0,0,0,0,,DISTRICT_IS_COMMERCIAL_HUB,,
MINOR_CIV_CULTURAL_THEATER_PRODUCTION,MODIFIER_PLAYER_CITIES_ADJUST_DISTRICT_PRODUCTION,0,0,0,0,,,,
MINOR_CIV_CULTURAL_SEND_TRADE_ROUTE_BONUS,MODIFIER_PLAYER_CITIES_ADJUST_TRADE_ROUTE_YIELD_TO_OTHERS,0,0,0,0,,,,
MINOR_CIV_CULTURAL_YIELD_FOR_CAPITAL,MODIFIER_PLAYER_CAPITAL_CITY_ADJUST_CITY_YIELD_CHANGE,0,0,0,0,,,,
MINOR_CIV_CULTURAL_YIELD_FOR_THEATER_DISTRICT,MODIFIER_PLAYER_DISTRICTS_ADJUST_YIELD_CHANGE,0,0,0,0,,DISTRICT_IS_THEATER,,
MINOR_CIV_CULTURAL_YIELD_FOR_CAPITAL_PAPAL_PRIMACY,MODIFIER_PLAYER_CAPITAL_CITY_ADJUST_CITY_YIELD_CHANGE,0,0,0,0,,,,
MINOR_CIV_CULTURAL_YIELD_FOR_THEATER_DISTRICT_PAPAL_PRIMACY,MODIFIER_PLAYER_DISTRICTS_ADJUST_YIELD_CHANGE,0,0,0,0,,DISTRICT_IS_THEATER,,
MINOR_CIV_MILITARISTIC_ENCAMPMENT_PRODUCTION,MODIFIER_PLAYER_CITIES_ADJUST_DISTRICT_PRODUCTION,0,0,0,0,,,,
MINOR_CIV_MILITARISTIC_SEND_TRADE_ROUTE_BONUS,MODIFIER_PLAYER_CITIES_ADJUST_TRADE_ROUTE_YIELD_TO_OTHERS,0,0,0,0,,,,
MINOR_CIV_MILITARISTIC_PRODUCTION_FOR_CAPITAL,MODIFIER_PLAYER_CAPITAL_CITY_ADJUST_UNIT_PRODUCTION,0,0,0,0,,,,
MINOR_CIV_MILITARISTIC_PRODUCTION_FOR_ENCAMPMENT,MODIFIER_PLAYER_DISTRICTS_ADJUST_UNIT_PRODUCTION,0,0,0,0,,DISTRICT_IS_ENCAMPMENT,,
MINOR_CIV_MILITARISTIC_PRODUCTION_FOR_CAPITAL_PAPAL_PRIMACY,MODIFIER_PLAYER_CAPITAL_CITY_ADJUST_UNIT_PRODUCTION,0,0,0,0,,,,
MINOR_CIV_MILITARISTIC_PRODUCTION_FOR_ENCAMPMENT_PAPAL_PRIMACY,MODIFIER_PLAYER_DISTRICTS_ADJUST_UNIT_PRODUCTION,0,0,0,0,,DISTRICT_IS_ENCAMPMENT,,
MINOR_CIV_INDUSTRIAL_INDUSTRIAL_ZONE_PRODUCTION,MODIFIER_PLAYER_CITIES_ADJUST_DISTRICT_PRODUCTION,0,0,0,0,,,,
MINOR_CIV_INDUSTRIAL_SEND_TRADE_ROUTE_BONUS,MODIFIER_PLAYER_CITIES_ADJUST_TRADE_ROUTE_YIELD_TO_OTHERS,0,0,0,0,,,,
MINOR_CIV_INDUSTRIAL_LARGE_INFLUENCE_BONUS_PAPAL_PRIMACY_DISTRICT,MODIFIER_ALL_PLAYERS_ATTACH_MODIFIER,0,0,0,0,,PLAYER_HAS_LARGE_INFLUENCE_AND_PAPAL_PRIMACY,,
MINOR_CIV_INDUSTRIAL_BUILDING_PRODUCTION_FOR_CAPITAL,MODIFIER_PLAYER_CAPITAL_CITY_ADJUST_BUILDING_PRODUCTION,0,0,0,0,,,,
MINOR_CIV_INDUSTRIAL_DISTRICT_PRODUCTION_FOR_CAPITAL,MODIFIER_PLAYER_CAPITAL_CITY_ADJUST_DISTRICT_PRODUCTION,0,0,0,0,,,,
MINOR_CIV_INDUSTRIAL_BUILDING_PRODUCTION_FOR_INDUSTRIAL_ZONE,MODIFIER_PLAYER_DISTRICTS_ADJUST_BUILDING_PRODUCTION,0,0,0,0,,DISTRICT_IS_INDUSTRIAL_ZONE,,
MINOR_CIV_INDUSTRIAL_DISTRICT_PRODUCTION_FOR_INDUSTRIAL_ZONE,MODIFIER_PLAYER_DISTRICTS_ADJUST_DISTRICT_PRODUCTION,0,0,0,0,,DISTRICT_IS_INDUSTRIAL_ZONE,,
MINOR_CIV_INDUSTRIAL_BUILDING_PRODUCTION_FOR_CAPITAL_PAPAL_PRIMACY,MODIFIER_PLAYER_CAPITAL_CITY_ADJUST_BUILDING_PRODUCTION,0,0,0,0,,,,
MINOR_CIV_INDUSTRIAL_DISTRICT_PRODUCTION_FOR_CAPITAL_PAPAL_PRIMACY,MODIFIER_PLAYER_CAPITAL_CITY_ADJUST_DISTRICT_PRODUCTION,0,0,0,0,,,,
MINOR_CIV_INDUSTRIAL_BUILDING_PRODUCTION_FOR_INDUSTRIAL_ZONE_PAPAL_PRIMACY,MODIFIER_PLAYER_DISTRICTS_ADJUST_BUILDING_PRODUCTION,0,0,0,0,,DISTRICT_IS_INDUSTRIAL_ZONE,,
MINOR_CIV_INDUSTRIAL_DISTRICT_PRODUCTION_FOR_INDUSTRIAL_ZONE_PAPAL_PRIMACY,MODIFIER_PLAYER_DISTRICTS_ADJUST_DISTRICT_PRODUCTION,0,0,0,0,,DISTRICT_IS_INDUSTRIAL_ZONE,,
MINOR_CIV_AMSTERDAM_UNIQUE_INFLUENCE_BONUS,MODIFIER_ALL_PLAYERS_ATTACH_MODIFIER,0,0,0,0,,PLAYER_IS_SUZERAIN,,
MINOR_CIV_AMSTERDAM_LUXURY_TRADE_ROUTE_BONUS,MODIFIER_PLAYER_CITIES_ADJUST_TRADE_ROUTE_YIELD_PER_DESTINATION_LUXURY_FOR_INTERNATIONAL,0,0,0,0,,,,
MINOR_CIV_BRUSSELS_UNIQUE_INFLUENCE_BONUS,MODIFIER_ALL_PLAYERS_ATTACH_MODIFIER,0,0,0,0,,PLAYER_IS_SUZERAIN,,
MINOR_CIV_BRUSSELS_WONDER_PRODUCTION_BONUS,MODIFIER_PLAYER_CITIES_ADJUST_WONDER_PRODUCTION,0,0,0,0,,,,
MINOR_CIV_BUENOS_AIRES_UNIQUE_INFLUENCE_BONUS,MODIFIER_ALL_PLAYERS_ATTACH_MODIFIER,0,0,0,0,,PLAYER_IS_SUZERAIN,,
MINOR_CIV_BUENOS_AIRES_BONUS_RESOURCE_AMENITY_BONUS,MODIFIER_PLAYER_OWNED_BONUS_RESOURCE_EXTRA_AMENITIES,0,0,0,0,,,,
MINOR_CIV_GENEVA_UNIQUE_INFLUENCE_BONUS,MODIFIER_ALL_PLAYERS_ATTACH_MODIFIER,0,0,0,0,,PLAYER_IS_SUZERAIN,,
MINOR_CIV_GENEVA_SCIENCE_AT_PEACE_BONUS,MODIFIER_PLAYER_CITIES_ADJUST_CITY_YIELD_MODIFIER,0,0,0,0,,PLAYER_IS_AT_PEACE_WITH_ALL_MAJORS,,
MINOR_CIV_HATTUSA_UNIQUE_INFLUENCE_ALUMINUM_RESOURCE_BONUS,MODIFIER_ALL_PLAYERS_ATTACH_MODIFIER,0,0,0,0,,PLAYER_IS_SUZERAIN,,
MINOR_CIV_HATTUSA_ALUMINUM_RESOURCE_BONUS,MODIFIER_PLAYER_ADJUST_FREE_RESOURCE_IMPORT,0,0,0,0,,PLAYER_HAS_NO_ALUMINUM,,
MINOR_CIV_HATTUSA_UNIQUE_INFLUENCE_COAL_RESOURCE_BONUS,MODIFIER_ALL_PLAYERS_ATTACH_MODIFIER,0,0,0,0,,PLAYER_IS_SUZERAIN,,
MINOR_CIV_HATTUSA_COAL_RESOURCE_BONUS,MODIFIER_PLAYER_ADJUST_FREE_RESOURCE_IMPORT,0,0,0,0,,PLAYER_HAS_NO_COAL,,
MINOR_CIV_HATTUSA_UNIQUE_INFLUENCE_HORSES_RESOURCE_BONUS,MODIFIER_ALL_PLAYERS_ATTACH_MODIFIER,0,0,0,0,,PLAYER_IS_SUZERAIN,,
MINOR_CIV_HATTUSA_HORSES_RESOURCE_BONUS,MODIFIER_PLAYER_ADJUST_FREE_RESOURCE_IMPORT,0,0,0,0,,PLAYER_HAS_NO_HORSES,,
MINOR_CIV_HATTUSA_UNIQUE_INFLUENCE_IRON_RESOURCE_BONUS,MODIFIER_ALL_PLAYERS_ATTACH_MODIFIER,0,0,0,0,,PLAYER_IS_SUZERAIN,,
MINOR_CIV_HATTUSA_IRON_RESOURCE_BONUS,MODIFIER_PLAYER_ADJUST_FREE_RESOURCE_IMPORT,0,0,0,0,,PLAYER_HAS_NO_IRON,,
MINOR_CIV_HATTUSA_UNIQUE_INFLUENCE_NITER_RESOURCE_BONUS,MODIFIER_ALL_PLAYERS_ATTACH_MODIFIER,0,0,0,0,,PLAYER_IS_SUZERAIN,,
MINOR_CIV_HATTUSA_NITER_RESOURCE_BONUS,MODIFIER_PLAYER_ADJUST_FREE_RESOURCE_IMPORT,0,0,0,0,,PLAYER_HAS_NO_NITER,,
MINOR_CIV_HATTUSA_UNIQUE_INFLUENCE_OIL_RESOURCE_BONUS,MODIFIER_ALL_PLAYERS_ATTACH_MODIFIER,0,0,0,0,,PLAYER_IS_SUZERAIN,,
MINOR_CIV_HATTUSA_OIL_RESOURCE_BONUS,MODIFIER_PLAYER_ADJUST_FREE_RESOURCE_IMPORT,0,0,0,0,,PLAYER_HAS_NO_OIL,,
MINOR_CIV_HATTUSA_UNIQUE_INFLUENCE_URANIUM_RESOURCE_BONUS,MODIFIER_ALL_PLAYERS_ATTACH_MODIFIER,0,0,0,0,,PLAYER_IS_SUZERAIN,,
MINOR_CIV_HATTUSA_URANIUM_RESOURCE_BONUS,MODIFIER_PLAYER_ADJUST_FREE_RESOURCE_IMPORT,0,0,0,0,,PLAYER_HAS_NO_URANIUM,,
MINOR_CIV_HONG_KONG_UNIQUE_INFLUENCE_BONUS,MODIFIER_ALL_PLAYERS_ATTACH_MODIFIER,0,0,0,0,,PLAYER_IS_SUZERAIN,,
MINOR_CIV_HONG_KONG_PROJECT_PRODUCTION_BONUS,MODIFIER_PLAYER_CITIES_ADJUST_ALL_PROJECTS_PRODUCTION,0,0,0,0,,,,
MINOR_CIV_JAKARTA_UNIQUE_INFLUENCE_BONUS,MODIFIER_ALL_PLAYERS_ATTACH_MODIFIER,0,0,0,0,,PLAYER_IS_SUZERAIN,,
MINOR_CIV_JAKARTA_TRADING_POST_BONUS,MODIFIER_PLAYER_ADJUST_TRADE_ROUTE_YIELD_PER_POST_IN_FOREIGN_CITY,0,0,0,0,,,,
MINOR_CIV_JERUSALEM_RELIGION_BONUS,MODIFIER_PLAYER_ADOPT_ALLY_FOUNDED_RELIGIONS,0,0,0,0,,,,
MINOR_CIV_JERUSALEM_HOLY_CITY_BONUS,MODIFIER_PLAYER_TREAT_CAPITAL_AS_HOLY_CITY,0,0,0,0,,,,
MINOR_CIV_KABUL_UNIQUE_INFLUENCE_BONUS,MODIFIER_ALL_PLAYERS_ATTACH_MODIFIER,0,0,0,0,,PLAYER_IS_SUZERAIN,,
MINOR_CIV_KABUL_UNIT_EXPERIENCE_BONUS,MODIFIER_PLAYER_UNITS_ADJUST_UNIT_ATTACK_EXPERIENCE_MODIFIER,0,0,0,0,,,,
MINOR_CIV_KANDY_UNIQUE_INFLUENCE_GRANT_BONUS,MODIFIER_ALL_PLAYERS_ATTACH_MODIFIER,0,0,0,0,,PLAYER_IS_SUZERAIN,,
MINOR_CIV_KANDY_GRANT_RELIC_BONUS,MODIFIER_PLAYER_ADJUST_NATURAL_WONDER_RELIC,0,0,0,0,,,,
MINOR_CIV_KANDY_UNIQUE_INFLUENCE_BETTER_RELIC_BONUS,MODIFIER_ALL_PLAYERS_ATTACH_MODIFIER,0,0,0,0,,PLAYER_IS_SUZERAIN,,
MINOR_CIV_KANDY_BETTER_RELIC_BONUS,MODIFIER_PLAYER_CITIES_ADJUST_GREATWORK_YIELD,0,0,0,0,,,,
MINOR_CIV_KUMASI_UNIQUE_INFLUENCE_TRADE_CULTURE_BONUS,MODIFIER_ALL_PLAYERS_ATTACH_MODIFIER,0,0,0,0,,PLAYER_IS_SUZERAIN,,
MINOR_CIV_KUMASI_CULTURE_TRADE_ROUTE_YIELD_BONUS,MODIFIER_PLAYER_CITIES_ADJUST_CITY_STATE_TRADE_ROUTE_DISTRICT_YIELD,0,0,0,0,,,,
MINOR_CIV_KUMASI_UNIQUE_INFLUENCE_TRADE_GOLD_BONUS,MODIFIER_ALL_PLAYERS_ATTACH_MODIFIER,0,0,0,0,,PLAYER_IS_SUZERAIN,,
MINOR_CIV_KUMASI_GOLD_TRADE_ROUTE_YIELD_BONUS,MODIFIER_PLAYER_CITIES_ADJUST_CITY_STATE_TRADE_ROUTE_DISTRICT_YIELD,0,0,0,0,,,,
MINOR_CIV_LA_VENTA_UNIQUE_INFLUENCE_BONUS,MODIFIER_ALL_PLAYERS_ATTACH_MODIFIER,0,0,0,0,,PLAYER_IS_SUZERAIN,,
MINOR_CIV_LA_VENTA_CAN_COLLOSSAL_HEAD,MODIFIER_PLAYER_ADJUST_VALID_IMPROVEMENT,0,0,0,0,,,,
MINOR_CIV_LISBON_UNIQUE_INFLUENCE_BONUS,MODIFIER_ALL_PLAYERS_ATTACH_MODIFIER,0,0,0,0,,PLAYER_IS_SUZERAIN,,
MINOR_CIV_LISBON_SEA_TRADE_ROUTE_PLUNDER_IMMUNITY_BONUS,MODIFIER_PLAYER_UNITS_GRANT_ABILITY,0,0,0,0,,UNIT_IS_TRADER,,
MINOR_CIV_MOHENJO_DARO_UNIQUE_INFLUENCE_BONUS,MODIFIER_ALL_PLAYERS_ATTACH_MODIFIER,0,0,0,0,,PLAYER_IS_SUZERAIN,,
MINOR_CIV_MOHENJO_DARO_CITIES_FRESHWATER_HOUSING_BONUS,MODIFIER_PLAYER_GRANT_CITIES_FRESHWATER_HOUSING_BONUS,0,0,0,0,,,,
MINOR_CIV_NAN_MADOL_UNIQUE_INFLUENCE_BONUS,MODIFIER_ALL_PLAYERS_ATTACH_MODIFIER,0,0,0,0,,PLAYER_IS_SUZERAIN,,
MINOR_CIV_NAN_MADOL_DISTRICTS_CULTURE_BONUS,MODIFIER_PLAYER_DISTRICTS_ADJUST_YIELD_CHANGE,0,0,0,0,,PLOT_IS_OR_ADJACENT_TO_COAST,,
MINOR_CIV_SEOUL_UNIQUE_INFLUENCE_BONUS,MODIFIER_ALL_PLAYERS_ATTACH_MODIFIER,0,0,0,0,,PLAYER_IS_SUZERAIN,,
MINOR_CIV_SEOUL_TECH_BOOST_BONUS,MODIFIER_PLAYER_GRANT_RANDOM_TECHNOLOGY_BOOST_ON_NEW_ERA,0,0,0,0,,,,
MINOR_CIV_TORONTO_UNIQUE_INFLUENCE_BONUS,MODIFIER_ALL_PLAYERS_ATTACH_MODIFIER,0,0,0,0,,PLAYER_IS_SUZERAIN,,
MINOR_CIV_TORONTO_REGIONAL_RANGE_BONUS,MODIFIER_PLAYER_DISTRICTS_ADJUST_EXTRA_REGIONAL_RANGE,0,0,0,0,,DISTRICT_IS_INDUSTRIAL_ZONE_OR_ENTERTAINMENT_COMPLEX,,
MINOR_CIV_VALLETTA_UNIQUE_INFLUENCE_PURCHASE_CHEAPER_WALLS_BONUS,MODIFIER_ALL_PLAYERS_ATTACH_MODIFIER,0,0,0,0,,PLAYER_IS_SUZERAIN,,
MINOR_CIV_VALLETTA_PURCHASE_CHEAPER_WALLS_BONUS,MODIFIER_PLAYER_CITIES_ADJUST_BUILDING_PURCHASE_COST,0,0,0,0,,,,
MINOR_CIV_VALLETTA_UNIQUE_INFLUENCE_PURCHASE_CHEAPER_CASTLE_BONUS,MODIFIER_ALL_PLAYERS_ATTACH_MODIFIER,0,0,0,0,,PLAYER_IS_SUZERAIN,,
MINOR_CIV_VALLETTA_PURCHASE_CHEAPER_CASTLE_BONUS,MODIFIER_PLAYER_CITIES_ADJUST_BUILDING_PURCHASE_COST,0,0,0,0,,,,
MINOR_CIV_VALLETTA_UNIQUE_INFLUENCE_PURCHASE_CHEAPER_STAR_BONUS,MODIFIER_ALL_PLAYERS_ATTACH_MODIFIER,0,0,0,0,,PLAYER_IS_SUZERAIN,,
MINOR_CIV_VALLETTA_PURCHASE_CHEAPER_STAR_BONUS,MODIFIER_PLAYER_CITIES_ADJUST_BUILDING_PURCHASE_COST,0,0,0,0,,,,
MINOR_CIV_VALLETTA_UNIQUE_INFLUENCE_CITY_CENTER_BUILDINGS_BONUS,MODIFIER_ALL_PLAYERS_ATTACH_MODIFIER,0,0,0,0,,PLAYER_IS_SUZERAIN,,
MINOR_CIV_VALLETTA_CITY_CENTER_BUILDINGS_BONUS,MODIFIER_PLAYER_CITIES_ENABLE_BUILDING_FAITH_PURCHASE,0,0,0,0,,,,
MINOR_CIV_VALLETTA_UNIQUE_INFLUENCE_ENCAMPMENT_BUILDINGS_BONUS,MODIFIER_ALL_PLAYERS_ATTACH_MODIFIER,0,0,0,0,,PLAYER_IS_SUZERAIN,,
MINOR_CIV_VALLETTA_ENCAMPMENT_BUILDINGS_BONUS,MODIFIER_PLAYER_CITIES_ENABLE_BUILDING_FAITH_PURCHASE,0,0,0,0,,,,
MINOR_CIV_YEREVAN_UNIQUE_INFLUENCE_BONUS,MODIFIER_ALL_PLAYERS_ATTACH_MODIFIER,0,0,0,0,,PLAYER_IS_SUZERAIN,,
MINOR_CIV_YEREVAN_APOSTLE_PROMOTION_BONUS,MODIFIER_PLAYER_UNIT_GRANT_UNLIMITED_PROMOTION_CHOICES,0,0,0,0,,,,
MINOR_CIV_ZANZIBAR_UNIQUE_INFLUENCE_CINNAMON_RESOURCE_BONUS,MODIFIER_ALL_PLAYERS_ATTACH_MODIFIER,0,0,0,0,,PLAYER_IS_SUZERAIN,,
MINOR_CIV_ZANZIBAR_CINNAMON_RESOURCE_BONUS,MODIFIER_PLAYER_ADJUST_FREE_RESOURCE_IMPORT,0,0,0,0,,,,
MINOR_CIV_ZANZIBAR_UNIQUE_INFLUENCE_CLOVES_RESOURCE_BONUS,MODIFIER_ALL_PLAYERS_ATTACH_MODIFIER,0,0,0,0,,PLAYER_IS_SUZERAIN,,
MINOR_CIV_ZANZIBAR_CLOVES_RESOURCE_BONUS,MODIFIER_PLAYER_ADJUST_FREE_RESOURCE_IMPORT,0,0,0,0,,,,
AESTHETICS_DISTRICTCULTURE,MODIFIER_PLAYER_DISTRICTS_ADJUST_YIELD_MODIFIER,0,0,0,0,,DISTRICT_IS_THEATER,,
AGOGE_ANCIENT_MELEE_PRODUCTION,MODIFIER_PLAYER_CITIES_ADJUST_UNIT_TAG_ERA_PRODUCTION,0,0,0,0,,,,
AGOGE_CLASSICAL_MELEE_PRODUCTION,MODIFIER_PLAYER_CITIES_ADJUST_UNIT_TAG_ERA_PRODUCTION,0,0,0,0,,,,
