CivilizationType,CitizenName,Female,Modern
CIVILIZATION_GERMANY,LOC_CITIZEN_GERMANY_MODERN_MALE_5,0,1
CIVILIZATION_GERMANY,LOC_CITIZEN_GERMANY_MODERN_MALE_6,0,1
CIVILIZATION_GERMANY,LOC_CITIZEN_GERMANY_MODERN_MALE_7,0,1
CIVILIZATION_GERMANY,LOC_CITIZEN_GERMANY_MODERN_MALE_8,0,1
CIVILIZATION_GERMANY,LOC_CITIZEN_GERMANY_MODERN_MALE_9,0,1
CIVILIZATION_GERMANY,LOC_CITIZEN_GERMANY_MODERN_MALE_10,0,1
CIVILIZATION_GERMANY,LOC_CITIZEN_GERMANY_MODERN_FEMALE_1,1,1
CIVILIZATION_GERMANY,LOC_CITIZEN_GERMANY_MODERN_FEMALE_2,1,1
CIVILIZATION_GERMANY,LOC_CITIZEN_GERMANY_MODERN_FEMALE_3,1,1
CIVILIZATION_GERMANY,LOC_CITIZEN_GERMANY_MODERN_FEMALE_4,1,1
CIVILIZATION_GERMANY,LOC_CITIZEN_GERMANY_MODERN_FEMALE_5,1,1
CIVILIZATION_GERMANY,LOC_CITIZEN_GERMANY_MODERN_FEMALE_6,1,1
CIVILIZATION_GERMANY,LOC_CITIZEN_GERMANY_MODERN_FEMALE_7,1,1
CIVILIZATION_GERMANY,LOC_CITIZEN_GERMANY_MODERN_FEMALE_8,1,1
CIVILIZATION_GERMANY,LOC_CITIZEN_GERMANY_MODERN_FEMALE_9,1,1
CIVILIZATION_GERMANY,LOC_CITIZEN_GERMANY_MODERN_FEMALE_10,1,1
CIVILIZATION_GREECE,LOC_CITIZEN_GREECE_MALE_1,0,0
CIVILIZATION_GREECE,LOC_CITIZEN_GREECE_MALE_2,0,0
CIVILIZATION_GREECE,LOC_CITIZEN_GREECE_MALE_3,0,0
CIVILIZATION_GREECE,LOC_CITIZEN_GREECE_MALE_4,0,0
CIVILIZATION_GREECE,LOC_CITIZEN_GREECE_MALE_5,0,0
CIVILIZATION_GREECE,LOC_CITIZEN_GREECE_MALE_6,0,0
CIVILIZATION_GREECE,LOC_CITIZEN_GREECE_MALE_7,0,0
CIVILIZATION_GREECE,LOC_CITIZEN_GREECE_MALE_8,0,0
CIVILIZATION_GREECE,LOC_CITIZEN_GREECE_MALE_9,0,0
CIVILIZATION_GREECE,LOC_CITIZEN_GREECE_MALE_10,0,0
CIVILIZATION_GREECE,LOC_CITIZEN_GREECE_FEMALE_1,1,0
CIVILIZATION_GREECE,LOC_CITIZEN_GREECE_FEMALE_2,1,0
CIVILIZATION_GREECE,LOC_CITIZEN_GREECE_FEMALE_3,1,0
CIVILIZATION_GREECE,LOC_CITIZEN_GREECE_FEMALE_4,1,0
CIVILIZATION_GREECE,LOC_CITIZEN_GREECE_FEMALE_5,1,0
CIVILIZATION_GREECE,LOC_CITIZEN_GREECE_FEMALE_6,1,0
CIVILIZATION_GREECE,LOC_CITIZEN_GREECE_FEMALE_7,1,0
CIVILIZATION_GREECE,LOC_CITIZEN_GREECE_FEMALE_8,1,0
CIVILIZATION_GREECE,LOC_CITIZEN_GREECE_FEMALE_9,1,0
CIVILIZATION_GREECE,LOC_CITIZEN_GREECE_FEMALE_10,1,0
CIVILIZATION_GREECE,LOC_CITIZEN_GREECE_MODERN_MALE_1,0,1
CIVILIZATION_GREECE,LOC_CITIZEN_GREECE_MODERN_MALE_2,0,1
CIVILIZATION_GREECE,LOC_CITIZEN_GREECE_MODERN_MALE_3,0,1
CIVILIZATION_GREECE,LOC_CITIZEN_GREECE_MODERN_MALE_4,0,1
CIVILIZATION_GREECE,LOC_CITIZEN_GREECE_MODERN_MALE_5,0,1
CIVILIZATION_GREECE,LOC_CITIZEN_GREECE_MODERN_MALE_6,0,1
CIVILIZATION_GREECE,LOC_CITIZEN_GREECE_MODERN_MALE_7,0,1
CIVILIZATION_GREECE,LOC_CITIZEN_GREECE_MODERN_MALE_8,0,1
CIVILIZATION_GREECE,LOC_CITIZEN_GREECE_MODERN_MALE_9,0,1
CIVILIZATION_GREECE,LOC_CITIZEN_GREECE_MODERN_MALE_10,0,1
CIVILIZATION_GREECE,LOC_CITIZEN_GREECE_MODERN_FEMALE_1,1,1
CIVILIZATION_GREECE,LOC_CITIZEN_GREECE_MODERN_FEMALE_2,1,1
CIVILIZATION_GREECE,LOC_CITIZEN_GREECE_MODERN_FEMALE_3,1,1
CIVILIZATION_GREECE,LOC_CITIZEN_GREECE_MODERN_FEMALE_4,1,1
CIVILIZATION_GREECE,LOC_CITIZEN_GREECE_MODERN_FEMALE_5,1,1
CIVILIZATION_GREECE,LOC_CITIZEN_GREECE_MODERN_FEMALE_6,1,1
CIVILIZATION_GREECE,LOC_CITIZEN_GREECE_MODERN_FEMALE_7,1,1
CIVILIZATION_GREECE,LOC_CITIZEN_GREECE_MODERN_FEMALE_8,1,1
CIVILIZATION_GREECE,LOC_CITIZEN_GREECE_MODERN_FEMALE_9,1,1
CIVILIZATION_GREECE,LOC_CITIZEN_GREECE_MODERN_FEMALE_10,1,1
CIVILIZATION_INDIA,LOC_CITIZEN_INDIA_MALE_1,0,0
CIVILIZATION_INDIA,LOC_CITIZEN_INDIA_MALE_2,0,0
CIVILIZATION_INDIA,LOC_CITIZEN_INDIA_MALE_3,0,0
CIVILIZATION_INDIA,LOC_CITIZEN_INDIA_MALE_4,0,0
CIVILIZATION_INDIA,LOC_CITIZEN_INDIA_MALE_5,0,0
CIVILIZATION_INDIA,LOC_CITIZEN_INDIA_MALE_6,0,0
CIVILIZATION_INDIA,LOC_CITIZEN_INDIA_MALE_7,0,0
CIVILIZATION_INDIA,LOC_CITIZEN_INDIA_MALE_8,0,0
CIVILIZATION_INDIA,LOC_CITIZEN_INDIA_MALE_9,0,0
CIVILIZATION_INDIA,LOC_CITIZEN_INDIA_MALE_10,0,0
CIVILIZATION_INDIA,LOC_CITIZEN_INDIA_FEMALE_1,1,0
CIVILIZATION_INDIA,LOC_CITIZEN_INDIA_FEMALE_2,1,0
CIVILIZATION_INDIA,LOC_CITIZEN_INDIA_FEMALE_3,1,0
CIVILIZATION_INDIA,LOC_CITIZEN_INDIA_FEMALE_4,1,0
CIVILIZATION_INDIA,LOC_CITIZEN_INDIA_FEMALE_5,1,0
CIVILIZATION_INDIA,LOC_CITIZEN_INDIA_FEMALE_6,1,0
CIVILIZATION_INDIA,LOC_CITIZEN_INDIA_FEMALE_7,1,0
CIVILIZATION_INDIA,LOC_CITIZEN_INDIA_FEMALE_8,1,0
CIVILIZATION_INDIA,LOC_CITIZEN_INDIA_FEMALE_9,1,0
CIVILIZATION_INDIA,LOC_CITIZEN_INDIA_FEMALE_10,1,0
CIVILIZATION_INDIA,LOC_CITIZEN_INDIA_MODERN_MALE_1,0,1
CIVILIZATION_INDIA,LOC_CITIZEN_INDIA_MODERN_MALE_2,0,1
CIVILIZATION_INDIA,LOC_CITIZEN_INDIA_MODERN_MALE_3,0,1
CIVILIZATION_INDIA,LOC_CITIZEN_INDIA_MODERN_MALE_4,0,1
CIVILIZATION_INDIA,LOC_CITIZEN_INDIA_MODERN_MALE_5,0,1
CIVILIZATION_INDIA,LOC_CITIZEN_INDIA_MODERN_MALE_6,0,1
CIVILIZATION_INDIA,LOC_CITIZEN_INDIA_MODERN_MALE_7,0,1
CIVILIZATION_INDIA,LOC_CITIZEN_INDIA_MODERN_MALE_8,0,1
CIVILIZATION_INDIA,LOC_CITIZEN_INDIA_MODERN_MALE_9,0,1
CIVILIZATION_INDIA,LOC_CITIZEN_INDIA_MODERN_MALE_10,0,1
CIVILIZATION_INDIA,LOC_CITIZEN_INDIA_MODERN_FEMALE_1,1,1
CIVILIZATION_INDIA,LOC_CITIZEN_INDIA_MODERN_FEMALE_2,1,1
CIVILIZATION_INDIA,LOC_CITIZEN_INDIA_MODERN_FEMALE_3,1,1
CIVILIZATION_INDIA,LOC_CITIZEN_INDIA_MODERN_FEMALE_4,1,1
CIVILIZATION_INDIA,LOC_CITIZEN_INDIA_MODERN_FEMALE_5,1,1
CIVILIZATION_INDIA,LOC_CITIZEN_INDIA_MODERN_FEMALE_6,1,1
CIVILIZATION_INDIA,LOC_CITIZEN_INDIA_MODERN_FEMALE_7,1,1
CIVILIZATION_INDIA,LOC_CITIZEN_INDIA_MODERN_FEMALE_8,1,1
CIVILIZATION_INDIA,LOC_CITIZEN_INDIA_MODERN_FEMALE_9,1,1
CIVILIZATION_INDIA,LOC_CITIZEN_INDIA_MODERN_FEMALE_10,1,1
CIVILIZATION_JAPAN,LOC_CITIZEN_JAPAN_MALE_1,0,0
CIVILIZATION_JAPAN,LOC_CITIZEN_JAPAN_MALE_2,0,0
CIVILIZATION_JAPAN,LOC_CITIZEN_JAPAN_MALE_3,0,0
CIVILIZATION_JAPAN,LOC_CITIZEN_JAPAN_MALE_4,0,0
CIVILIZATION_JAPAN,LOC_CITIZEN_JAPAN_MALE_5,0,0
CIVILIZATION_JAPAN,LOC_CITIZEN_JAPAN_MALE_6,0,0
CIVILIZATION_JAPAN,LOC_CITIZEN_JAPAN_MALE_7,0,0
CIVILIZATION_JAPAN,LOC_CITIZEN_JAPAN_MALE_8,0,0
CIVILIZATION_JAPAN,LOC_CITIZEN_JAPAN_MALE_9,0,0
CIVILIZATION_JAPAN,LOC_CITIZEN_JAPAN_MALE_10,0,0
CIVILIZATION_JAPAN,LOC_CITIZEN_JAPAN_FEMALE_1,1,0
CIVILIZATION_JAPAN,LOC_CITIZEN_JAPAN_FEMALE_2,1,0
CIVILIZATION_JAPAN,LOC_CITIZEN_JAPAN_FEMALE_3,1,0
CIVILIZATION_JAPAN,LOC_CITIZEN_JAPAN_FEMALE_4,1,0
CIVILIZATION_JAPAN,LOC_CITIZEN_JAPAN_FEMALE_5,1,0
CIVILIZATION_JAPAN,LOC_CITIZEN_JAPAN_FEMALE_6,1,0
CIVILIZATION_JAPAN,LOC_CITIZEN_JAPAN_FEMALE_7,1,0
CIVILIZATION_JAPAN,LOC_CITIZEN_JAPAN_FEMALE_8,1,0
CIVILIZATION_JAPAN,LOC_CITIZEN_JAPAN_FEMALE_9,1,0
CIVILIZATION_JAPAN,LOC_CITIZEN_JAPAN_FEMALE_10,1,0
CIVILIZATION_JAPAN,LOC_CITIZEN_JAPAN_MODERN_MALE_1,0,1
CIVILIZATION_JAPAN,LOC_CITIZEN_JAPAN_MODERN_MALE_2,0,1
CIVILIZATION_JAPAN,LOC_CITIZEN_JAPAN_MODERN_MALE_3,0,1
CIVILIZATION_JAPAN,LOC_CITIZEN_JAPAN_MODERN_MALE_4,0,1
CIVILIZATION_JAPAN,LOC_CITIZEN_JAPAN_MODERN_MALE_5,0,1
CIVILIZATION_JAPAN,LOC_CITIZEN_JAPAN_MODERN_MALE_6,0,1
CIVILIZATION_JAPAN,LOC_CITIZEN_JAPAN_MODERN_MALE_7,0,1
CIVILIZATION_JAPAN,LOC_CITIZEN_JAPAN_MODERN_MALE_8,0,1
CIVILIZATION_JAPAN,LOC_CITIZEN_JAPAN_MODERN_MALE_9,0,1
CIVILIZATION_JAPAN,LOC_CITIZEN_JAPAN_MODERN_MALE_10,0,1
CIVILIZATION_JAPAN,LOC_CITIZEN_JAPAN_MODERN_FEMALE_1,1,1
CIVILIZATION_JAPAN,LOC_CITIZEN_JAPAN_MODERN_FEMALE_2,1,1
CIVILIZATION_JAPAN,LOC_CITIZEN_JAPAN_MODERN_FEMALE_3,1,1
CIVILIZATION_JAPAN,LOC_CITIZEN_JAPAN_MODERN_FEMALE_4,1,1
CIVILIZATION_JAPAN,LOC_CITIZEN_JAPAN_MODERN_FEMALE_5,1,1
CIVILIZATION_JAPAN,LOC_CITIZEN_JAPAN_MODERN_FEMALE_6,1,1
CIVILIZATION_JAPAN,LOC_CITIZEN_JAPAN_MODERN_FEMALE_7,1,1
CIVILIZATION_JAPAN,LOC_CITIZEN_JAPAN_MODERN_FEMALE_8,1,1
CIVILIZATION_JAPAN,LOC_CITIZEN_JAPAN_MODERN_FEMALE_9,1,1
CIVILIZATION_JAPAN,LOC_CITIZEN_JAPAN_MODERN_FEMALE_10,1,1
CIVILIZATION_KONGO,LOC_CITIZEN_KONGO_MALE_1,0,0
CIVILIZATION_KONGO,LOC_CITIZEN_KONGO_MALE_2,0,0
CIVILIZATION_KONGO,LOC_CITIZEN_KONGO_MALE_3,0,0
CIVILIZATION_KONGO,LOC_CITIZEN_KONGO_MALE_4,0,0
CIVILIZATION_KONGO,LOC_CITIZEN_KONGO_MALE_5,0,0
CIVILIZATION_KONGO,LOC_CITIZEN_KONGO_MALE_6,0,0
CIVILIZATION_KONGO,LOC_CITIZEN_KONGO_MALE_7,0,0
CIVILIZATION_KONGO,LOC_CITIZEN_KONGO_MALE_8,0,0
CIVILIZATION_KONGO,LOC_CITIZEN_KONGO_MALE_9,0,0
CIVILIZATION_KONGO,LOC_CITIZEN_KONGO_MALE_10,0,0
CIVILIZATION_KONGO,LOC_CITIZEN_KONGO_FEMALE_1,1,0
CIVILIZATION_KONGO,LOC_CITIZEN_KONGO_FEMALE_2,1,0
CIVILIZATION_KONGO,LOC_CITIZEN_KONGO_FEMALE_3,1,0
CIVILIZATION_KONGO,LOC_CITIZEN_KONGO_FEMALE_4,1,0
CIVILIZATION_KONGO,LOC_CITIZEN_KONGO_FEMALE_5,1,0
CIVILIZATION_KONGO,LOC_CITIZEN_KONGO_FEMALE_6,1,0
CIVILIZATION_KONGO,LOC_CITIZEN_KONGO_FEMALE_7,1,0
CIVILIZATION_KONGO,LOC_CITIZEN_KONGO_FEMALE_8,1,0
CIVILIZATION_KONGO,LOC_CITIZEN_KONGO_FEMALE_9,1,0
CIVILIZATION_KONGO,LOC_CITIZEN_KONGO_FEMALE_10,1,0
CIVILIZATION_KONGO,LOC_CITIZEN_KONGO_MODERN_MALE_1,0,1
CIVILIZATION_KONGO,LOC_CITIZEN_KONGO_MODERN_MALE_2,0,1
CIVILIZATION_KONGO,LOC_CITIZEN_KONGO_MODERN_MALE_3,0,1
CIVILIZATION_KONGO,LOC_CITIZEN_KONGO_MODERN_MALE_4,0,1
CIVILIZATION_KONGO,LOC_CITIZEN_KONGO_MODERN_MALE_5,0,1
CIVILIZATION_KONGO,LOC_CITIZEN_KONGO_MODERN_MALE_6,0,1
CIVILIZATION_KONGO,LOC_CITIZEN_KONGO_MODERN_MALE_7,0,1
CIVILIZATION_KONGO,LOC_CITIZEN_KONGO_MODERN_MALE_8,0,1
CIVILIZATION_KONGO,LOC_CITIZEN_KONGO_MODERN_MALE_9,0,1
CIVILIZATION_KONGO,LOC_CITIZEN_KONGO_MODERN_MALE_10,0,1
CIVILIZATION_KONGO,LOC_CITIZEN_KONGO_MODERN_FEMALE_1,1,1
CIVILIZATION_KONGO,LOC_CITIZEN_KONGO_MODERN_FEMALE_2,1,1
CIVILIZATION_KONGO,LOC_CITIZEN_KONGO_MODERN_FEMALE_3,1,1
CIVILIZATION_KONGO,LOC_CITIZEN_KONGO_MODERN_FEMALE_4,1,1
CIVILIZATION_KONGO,LOC_CITIZEN_KONGO_MODERN_FEMALE_5,1,1
CIVILIZATION_KONGO,LOC_CITIZEN_KONGO_MODERN_FEMALE_6,1,1
CIVILIZATION_KONGO,LOC_CITIZEN_KONGO_MODERN_FEMALE_7,1,1
CIVILIZATION_KONGO,LOC_CITIZEN_KONGO_MODERN_FEMALE_8,1,1
CIVILIZATION_KONGO,LOC_CITIZEN_KONGO_MODERN_FEMALE_9,1,1
CIVILIZATION_KONGO,LOC_CITIZEN_KONGO_MODERN_FEMALE_10,1,1
CIVILIZATION_NORWAY,LOC_CITIZEN_NORWAY_MALE_1,0,0
CIVILIZATION_NORWAY,LOC_CITIZEN_NORWAY_MALE_2,0,0
CIVILIZATION_NORWAY,LOC_CITIZEN_NORWAY_MALE_3,0,0
CIVILIZATION_NORWAY,LOC_CITIZEN_NORWAY_MALE_4,0,0
CIVILIZATION_NORWAY,LOC_CITIZEN_NORWAY_MALE_5,0,0
CIVILIZATION_NORWAY,LOC_CITIZEN_NORWAY_MALE_6,0,0
CIVILIZATION_NORWAY,LOC_CITIZEN_NORWAY_MALE_7,0,0
CIVILIZATION_NORWAY,LOC_CITIZEN_NORWAY_MALE_8,0,0
CIVILIZATION_NORWAY,LOC_CITIZEN_NORWAY_MALE_9,0,0
CIVILIZATION_NORWAY,LOC_CITIZEN_NORWAY_MALE_10,0,0
CIVILIZATION_NORWAY,LOC_CITIZEN_NORWAY_FEMALE_1,1,0
CIVILIZATION_NORWAY,LOC_CITIZEN_NORWAY_FEMALE_2,1,0
CIVILIZATION_NORWAY,LOC_CITIZEN_NORWAY_FEMALE_3,1,0
CIVILIZATION_NORWAY,LOC_CITIZEN_NORWAY_FEMALE_4,1,0
CIVILIZATION_NORWAY,LOC_CITIZEN_NORWAY_FEMALE_5,1,0
CIVILIZATION_NORWAY,LOC_CITIZEN_NORWAY_FEMALE_6,1,0
CIVILIZATION_NORWAY,LOC_CITIZEN_NORWAY_FEMALE_7,1,0
CIVILIZATION_NORWAY,LOC_CITIZEN_NORWAY_FEMALE_8,1,0
CIVILIZATION_NORWAY,LOC_CITIZEN_NORWAY_FEMALE_9,1,0
CIVILIZATION_NORWAY,LOC_CITIZEN_NORWAY_FEMALE_10,1,0
CIVILIZATION_NORWAY,LOC_CITIZEN_NORWAY_MODERN_MALE_1,0,1
CIVILIZATION_NORWAY,LOC_CITIZEN_NORWAY_MODERN_MALE_2,0,1
CIVILIZATION_NORWAY,LOC_CITIZEN_NORWAY_MODERN_MALE_3,0,1
CIVILIZATION_NORWAY,LOC_CITIZEN_NORWAY_MODERN_MALE_4,0,1
CIVILIZATION_NORWAY,LOC_CITIZEN_NORWAY_MODERN_MALE_5,0,1
CIVILIZATION_NORWAY,LOC_CITIZEN_NORWAY_MODERN_MALE_6,0,1
CIVILIZATION_NORWAY,LOC_CITIZEN_NORWAY_MODERN_MALE_7,0,1
CIVILIZATION_NORWAY,LOC_CITIZEN_NORWAY_MODERN_MALE_8,0,1
CIVILIZATION_NORWAY,LOC_CITIZEN_NORWAY_MODERN_MALE_9,0,1
CIVILIZATION_NORWAY,LOC_CITIZEN_NORWAY_MODERN_MALE_10,0,1
CIVILIZATION_NORWAY,LOC_CITIZEN_NORWAY_MODERN_FEMALE_1,1,1
CIVILIZATION_NORWAY,LOC_CITIZEN_NORWAY_MODERN_FEMALE_2,1,1
CIVILIZATION_NORWAY,LOC_CITIZEN_NORWAY_MODERN_FEMALE_3,1,1
CIVILIZATION_NORWAY,LOC_CITIZEN_NORWAY_MODERN_FEMALE_4,1,1
CIVILIZATION_NORWAY,LOC_CITIZEN_NORWAY_MODERN_FEMALE_5,1,1
CIVILIZATION_NORWAY,LOC_CITIZEN_NORWAY_MODERN_FEMALE_6,1,1
CIVILIZATION_NORWAY,LOC_CITIZEN_NORWAY_MODERN_FEMALE_7,1,1
CIVILIZATION_NORWAY,LOC_CITIZEN_NORWAY_MODERN_FEMALE_8,1,1
CIVILIZATION_NORWAY,LOC_CITIZEN_NORWAY_MODERN_FEMALE_9,1,1
CIVILIZATION_NORWAY,LOC_CITIZEN_NORWAY_MODERN_FEMALE_10,1,1
CIVILIZATION_ROME,LOC_CITIZEN_ROME_MALE_1,0,0
CIVILIZATION_ROME,LOC_CITIZEN_ROME_MALE_2,0,0
CIVILIZATION_ROME,LOC_CITIZEN_ROME_MALE_3,0,0
CIVILIZATION_ROME,LOC_CITIZEN_ROME_MALE_4,0,0
CIVILIZATION_ROME,LOC_CITIZEN_ROME_MALE_5,0,0
CIVILIZATION_ROME,LOC_CITIZEN_ROME_MALE_6,0,0
CIVILIZATION_ROME,LOC_CITIZEN_ROME_MALE_7,0,0
CIVILIZATION_ROME,LOC_CITIZEN_ROME_MALE_8,0,0
CIVILIZATION_ROME,LOC_CITIZEN_ROME_MALE_9,0,0
CIVILIZATION_ROME,LOC_CITIZEN_ROME_MALE_10,0,0
CIVILIZATION_ROME,LOC_CITIZEN_ROME_FEMALE_1,1,0
CIVILIZATION_ROME,LOC_CITIZEN_ROME_FEMALE_2,1,0
CIVILIZATION_ROME,LOC_CITIZEN_ROME_FEMALE_3,1,0
CIVILIZATION_ROME,LOC_CITIZEN_ROME_FEMALE_4,1,0
CIVILIZATION_ROME,LOC_CITIZEN_ROME_FEMALE_5,1,0
CIVILIZATION_ROME,LOC_CITIZEN_ROME_FEMALE_6,1,0
CIVILIZATION_ROME,LOC_CITIZEN_ROME_FEMALE_7,1,0
CIVILIZATION_ROME,LOC_CITIZEN_ROME_FEMALE_8,1,0
CIVILIZATION_ROME,LOC_CITIZEN_ROME_FEMALE_9,1,0
CIVILIZATION_ROME,LOC_CITIZEN_ROME_FEMALE_10,1,0
CIVILIZATION_ROME,LOC_CITIZEN_ROME_MODERN_MALE_1,0,1
CIVILIZATION_ROME,LOC_CITIZEN_ROME_MODERN_MALE_2,0,1
CIVILIZATION_ROME,LOC_CITIZEN_ROME_MODERN_MALE_3,0,1
CIVILIZATION_ROME,LOC_CITIZEN_ROME_MODERN_MALE_4,0,1
CIVILIZATION_ROME,LOC_CITIZEN_ROME_MODERN_MALE_5,0,1
CIVILIZATION_ROME,LOC_CITIZEN_ROME_MODERN_MALE_6,0,1
CIVILIZATION_ROME,LOC_CITIZEN_ROME_MODERN_MALE_7,0,1
CIVILIZATION_ROME,LOC_CITIZEN_ROME_MODERN_MALE_8,0,1
CIVILIZATION_ROME,LOC_CITIZEN_ROME_MODERN_MALE_9,0,1
CIVILIZATION_ROME,LOC_CITIZEN_ROME_MODERN_MALE_10,0,1
CIVILIZATION_ROME,LOC_CITIZEN_ROME_MODERN_FEMALE_1,1,1
CIVILIZATION_ROME,LOC_CITIZEN_ROME_MODERN_FEMALE_2,1,1
CIVILIZATION_ROME,LOC_CITIZEN_ROME_MODERN_FEMALE_3,1,1
CIVILIZATION_ROME,LOC_CITIZEN_ROME_MODERN_FEMALE_4,1,1
CIVILIZATION_ROME,LOC_CITIZEN_ROME_MODERN_FEMALE_5,1,1
CIVILIZATION_ROME,LOC_CITIZEN_ROME_MODERN_FEMALE_6,1,1
CIVILIZATION_ROME,LOC_CITIZEN_ROME_MODERN_FEMALE_7,1,1
CIVILIZATION_ROME,LOC_CITIZEN_ROME_MODERN_FEMALE_8,1,1
CIVILIZATION_ROME,LOC_CITIZEN_ROME_MODERN_FEMALE_9,1,1
CIVILIZATION_ROME,LOC_CITIZEN_ROME_MODERN_FEMALE_10,1,1
CIVILIZATION_RUSSIA,LOC_CITIZEN_RUSSIA_MALE_1,0,0
CIVILIZATION_RUSSIA,LOC_CITIZEN_RUSSIA_MALE_2,0,0
CIVILIZATION_RUSSIA,LOC_CITIZEN_RUSSIA_MALE_3,0,0
CIVILIZATION_RUSSIA,LOC_CITIZEN_RUSSIA_MALE_4,0,0
CIVILIZATION_RUSSIA,LOC_CITIZEN_RUSSIA_MALE_5,0,0
CIVILIZATION_RUSSIA,LOC_CITIZEN_RUSSIA_MALE_6,0,0
CIVILIZATION_RUSSIA,LOC_CITIZEN_RUSSIA_MALE_7,0,0
CIVILIZATION_RUSSIA,LOC_CITIZEN_RUSSIA_MALE_8,0,0
CIVILIZATION_RUSSIA,LOC_CITIZEN_RUSSIA_MALE_9,0,0
CIVILIZATION_RUSSIA,LOC_CITIZEN_RUSSIA_MALE_10,0,0
CIVILIZATION_RUSSIA,LOC_CITIZEN_RUSSIA_FEMALE_1,1,0
CIVILIZATION_RUSSIA,LOC_CITIZEN_RUSSIA_FEMALE_2,1,0
CIVILIZATION_RUSSIA,LOC_CITIZEN_RUSSIA_FEMALE_3,1,0
CIVILIZATION_RUSSIA,LOC_CITIZEN_RUSSIA_FEMALE_4,1,0
CIVILIZATION_RUSSIA,LOC_CITIZEN_RUSSIA_FEMALE_5,1,0
CIVILIZATION_RUSSIA,LOC_CITIZEN_RUSSIA_FEMALE_6,1,0
CIVILIZATION_RUSSIA,LOC_CITIZEN_RUSSIA_FEMALE_7,1,0
CIVILIZATION_RUSSIA,LOC_CITIZEN_RUSSIA_FEMALE_8,1,0
CIVILIZATION_RUSSIA,LOC_CITIZEN_RUSSIA_FEMALE_9,1,0
CIVILIZATION_RUSSIA,LOC_CITIZEN_RUSSIA_FEMALE_10,1,0
CIVILIZATION_RUSSIA,LOC_CITIZEN_RUSSIA_MODERN_MALE_1,0,1
CIVILIZATION_RUSSIA,LOC_CITIZEN_RUSSIA_MODERN_MALE_2,0,1
CIVILIZATION_RUSSIA,LOC_CITIZEN_RUSSIA_MODERN_MALE_3,0,1
CIVILIZATION_RUSSIA,LOC_CITIZEN_RUSSIA_MODERN_MALE_4,0,1
CIVILIZATION_RUSSIA,LOC_CITIZEN_RUSSIA_MODERN_MALE_5,0,1
CIVILIZATION_RUSSIA,LOC_CITIZEN_RUSSIA_MODERN_MALE_6,0,1
CIVILIZATION_RUSSIA,LOC_CITIZEN_RUSSIA_MODERN_MALE_7,0,1
CIVILIZATION_RUSSIA,LOC_CITIZEN_RUSSIA_MODERN_MALE_8,0,1
CIVILIZATION_RUSSIA,LOC_CITIZEN_RUSSIA_MODERN_MALE_9,0,1
CIVILIZATION_RUSSIA,LOC_CITIZEN_RUSSIA_MODERN_MALE_10,0,1
CIVILIZATION_RUSSIA,LOC_CITIZEN_RUSSIA_MODERN_FEMALE_1,1,1
CIVILIZATION_RUSSIA,LOC_CITIZEN_RUSSIA_MODERN_FEMALE_2,1,1
CIVILIZATION_RUSSIA,LOC_CITIZEN_RUSSIA_MODERN_FEMALE_3,1,1
CIVILIZATION_RUSSIA,LOC_CITIZEN_RUSSIA_MODERN_FEMALE_4,1,1
CIVILIZATION_RUSSIA,LOC_CITIZEN_RUSSIA_MODERN_FEMALE_5,1,1
CIVILIZATION_RUSSIA,LOC_CITIZEN_RUSSIA_MODERN_FEMALE_6,1,1
CIVILIZATION_RUSSIA,LOC_CITIZEN_RUSSIA_MODERN_FEMALE_7,1,1
CIVILIZATION_RUSSIA,LOC_CITIZEN_RUSSIA_MODERN_FEMALE_8,1,1
CIVILIZATION_RUSSIA,LOC_CITIZEN_RUSSIA_MODERN_FEMALE_9,1,1
CIVILIZATION_RUSSIA,LOC_CITIZEN_RUSSIA_MODERN_FEMALE_10,1,1
CIVILIZATION_SCYTHIA,LOC_CITIZEN_SCYTHIA_MALE_1,0,0
CIVILIZATION_SCYTHIA,LOC_CITIZEN_SCYTHIA_MALE_2,0,0
CIVILIZATION_SCYTHIA,LOC_CITIZEN_SCYTHIA_MALE_3,0,0
CIVILIZATION_SCYTHIA,LOC_CITIZEN_SCYTHIA_MALE_4,0,0
CIVILIZATION_SCYTHIA,LOC_CITIZEN_SCYTHIA_MALE_5,0,0
CIVILIZATION_SCYTHIA,LOC_CITIZEN_SCYTHIA_MALE_6,0,0
CIVILIZATION_SCYTHIA,LOC_CITIZEN_SCYTHIA_MALE_7,0,0
CIVILIZATION_SCYTHIA,LOC_CITIZEN_SCYTHIA_MALE_8,0,0
CIVILIZATION_SCYTHIA,LOC_CITIZEN_SCYTHIA_MALE_9,0,0
CIVILIZATION_SCYTHIA,LOC_CITIZEN_SCYTHIA_MALE_10,0,0
CIVILIZATION_SCYTHIA,LOC_CITIZEN_SCYTHIA_FEMALE_1,1,0
CIVILIZATION_SCYTHIA,LOC_CITIZEN_SCYTHIA_FEMALE_2,1,0
CIVILIZATION_SCYTHIA,LOC_CITIZEN_SCYTHIA_FEMALE_3,1,0
CIVILIZATION_SCYTHIA,LOC_CITIZEN_SCYTHIA_FEMALE_4,1,0
CIVILIZATION_SCYTHIA,LOC_CITIZEN_SCYTHIA_FEMALE_5,1,0
CIVILIZATION_SCYTHIA,LOC_CITIZEN_SCYTHIA_FEMALE_6,1,0
