ModifierId,Context,Text
STANDARD_DIPLOMATIC_3RD_PARTY_DECLARED_FRIENDSHIP_WITH_FRIEND,Sample,LOC_TOOLTIP_SAMPLE_DIPLOMACY_ALL
STANDARD_DIPLOMATIC_3RD_PARTY_ALLIED_WITH_FRIEND,Sample,LOC_TOOLTIP_SAMPLE_DIPLOMACY_ALL
STANDARD_DIPLOMATIC_3RD_PARTY_DECLARED_SURPRISE_WAR_ON_ENEMY,Sample,LOC_TOOLTIP_SAMPLE_DIPLOMACY_ALL
STANDARD_DIPLOMATIC_3RD_PARTY_DENOUNCED_ENEMY,Sample,LOC_TOOLTIP_SAMPLE_DIPLOMACY_ALL
STANDARD_DIPLOMATIC_3RD_PARTY_DECLARED_FRIENDSHIP_WITH_ENEMY,Sample,LOC_TOOLTIP_SAMPLE_DIPLOMACY_ALL
STANDARD_DIPLOMATIC_3RD_PARTY_ALLIED_WITH_ENEMY,Sample,LOC_TOOLTIP_SAMPLE_DIPLOMACY_ALL
HIGH_DIFFICULTY_COMBAT_SCALING,Preview,LOC_COMBAT_DIFFICULTY_SCALING
LOW_DIFFICULTY_COMBAT_SCALING,Preview,LOC_COMBAT_DIFFICULTY_SCALING
WARS_OF_RELIGION_COMBAT_MODIFIER,Preview,LOC_PROMOTION_COMBAT_WARS_OF_RELIGION
ANTI_CAVALRY_COMBAT_BONUS,Preview,LOC_ABILITY_ANTI_CAVALRY_MODIFIER_DESCRIPTION
ANTI_FIGHTER_AIRCRAFT_COMBAT_BONUS,Preview,LOC_ABILITY_ANTI_FIGHTER_AIRCRAFT_MODIFIER_DESCRIPTION
MOD_ENTER_FOREIGN_LANDS,Preview,LOC_ABILITY_ENTER_FOREIGN_LANDS_MODIFIER_DESCRIPTION
MOD_IGNORE_TERRAIN_COST,Preview,LOC_ABILITY_IGNORE_TERRAIN_COST_MODIFIER_DESCRIPTION
MOD_IGNORE_CROSSING_RIVERS_COST,Preview,LOC_ABILITY_IGNORE_CROSSING_RIVERS_COST_DESCRIPTION
HEAVYCHARIOT_FASTER_CLEAR_TERRAIN,Preview,LOC_ABILITY_HEAVY_CHARIOT_MODIFIER_DESCRIPTION
IGNOREZOC_IGNORE_ZOC,Preview,LOC_ABILITY_IGNORE_ZOC_MODIFIER_DESCRIPTION
LIGHTCHARIOT_FASTER_CLEAR_TERRAIN,Preview,LOC_ABILITY_LIGHT_CHARIOT_MODIFIER_DESCRIPTION
NOMOVEANDSHOOT_MOVE_AND_ATTACK,Preview,LOC_ABILITY_NO_MOVE_AND_SHOOT_MODIFIER_DESCRIPTION
FRIENDLY_TERRITORY_COMBAT,Preview,LOC_ABILITY_FRIENDLY_TERRITORY_COMBAT_MODIFIER_DESCRIPTION
CANNOT_ATTACK,Preview,LOC_ABILITY_CANNOT_ATTACK_MODIFIER_DESCRIPTION
ENABLE_WALL_ATTACK,Preview,LOC_ABILITY_ENABLE_WALL_ATTACK_MODIFIER_DESCRIPTION
BYPASS_WALLS,Preview,LOC_ABILITY_BYPASS_WALLS_MODIFIER_DESCRIPTION
ANTI_SPEAR,Preview,LOC_ABILITY_ANIT_SPEAR_MODIFIER_DESCRIPTION
GRANT_RANGE_BONUS,Preview,LOC_ABILITY_GRANT_RANGE_BONUS_MODIFIER_DESCRIPTION
UNOBSTRUCTED_VIEW,Preview,LOC_ABILITY_UNOBSTRUCTED_VIEW_MODIFIER_DESCRIPTION
OLIGARCHY_MELEE_BUFF,Preview,LOC_ABILITY_OLIGARCHY_MELEE_BUFF_MODIFIER_DESCRIPTION
THEOCRACY_RELIGIOUS_BUFF,Preview,LOC_ABILITY_THEOCRACY_RELIGIOUS_BUFF_MODIFIER_DESCRIPTION
RELIGIOUS_ORDERS_BUFF,Preview,LOC_ABILITY_RELIGIOUS_ORDERS_BUFF_MODIFIER_DESCRIPTION
FASCISM_ATTACK_BUFF,Preview,LOC_ABILITY_FASCISM_ATTACK_BUFF_MODIFIER_DESCRIPTION
COMMUNISM_DEFENSE_BUFF,Preview,LOC_ABILITY_COMMUNISM_DEFENSE_BUFF_MODIFIER_DESCRIPTION
MEDIC_INCREASE_HEAL_RATE,Summary,LOC_ABILITY_MEDIC_HEAL_DESCRIPTION
MEDIC_INCREASE_HEAL_RATE,Preview,LOC_ABILITY_MEDIC_HEAL_MODIFIER_DESCRIPTION
UNIT_STRONG_WHEN_ATTACKING,Preview,LOC_ABILITY_STRONG_WHEN_ATTACKING_DESCRIPTION
UNIT_WEAK_WHEN_DEFENDING,Preview,LOC_ABILITY_WEAK_WHEN_DEFENDING_DESCRIPTION
BALKAN_CAVALRY_COMBAT_HILLS,Preview,LOC_ABILITY_BALKAN_CAVALRY_COMBAT_HILLS_MODIFIER_DESCRIPTION
COSSACK_LOCAL_COMBAT,Preview,LOC_ABILITY_COSSACK_LOCAL_COMBAT_MODIFIER_DESCRIPTION
REDCOAT_FOREIGN_COMBAT,Preview,LOC_ABILITY_REDCOAT_FOREIGN_COMBAT_MODIFIER_DESCRIPTION
NAGAO_RANGED_DEFENSE,Preview,LOC_ABILITY_NAGAO_RANGED_DEFENSE_MODIFIER_DESCRIPTION
CONQUISTADOR_SPECIFIC_UNIT_COMBAT,Preview,LOC_ABILITY_CONQUISTADOR_SPECIFIC_UNIT_COMBAT_MODIFIER_DESCRIPTION
GARDE_CONTINENT_COMBAT,Preview,LOC_ABILITY_GARDE_CONTINENT_COMBAT_MODIFIER_DESCRIPTION
HOPLITE_NEIGHBOR_COMBAT_MODIFIER,Preview,LOC_ABILITY_HOPLITE_NEIGHBOR_COMBAT_MODIFIER_DESCRIPTION
UBOAT_OCEAN_COMBAT,Preview,LOC_ABILITY_UBOAT_OCEAN_COMBAT_MODIFIER_DESCRIPTION
ROUGH_RIDER_BONUS_ON_HILLS,Preview,LOC_ABILITY_ROUGH_RIDER_BONUS_IN_HILLS_DESCRIPTION
DIGGER_BONUS_ON_COAST,Preview,LOC_ABILITY_DIGGER_BONUS_ON_COAST_DESCRIPTION
DIGGER_NON_DOMESTIC_BONUS,Preview,LOC_ABILITY_DIGGER_NON_DOMESTIC_BONUS_DESCRIPTION
GREAT_ADMIRAL_STRENGTH,Preview,{LOC_GREATPERSON_COMBAT_STRENGTH_AOE_SEA_MODIFIER}
GREAT_GENERAL_STRENGTH,Preview,{LOC_GREATPERSON_COMBAT_STRENGTH_AOE_LAND_MODIFIER}
HOJO_TOKIMUNE_COASTAL_COMBAT_BONUS,Preview,LOC_PROMOTION_COMBAT_LAND_ON_COAST_DESCRIPTION
HOJO_TOKIMUNE_SHALLOW_WATER_COMBAT_BONUS,Preview,LOC_PROMOTION_COMBAT_SHALLOW_WATER_DESCRIPTION
MONTEZUMA_COMBAT_BONUS_PER_LUXURY,Preview,LOC_PREVIEW_MONTEZUMA_COMBAT_BONUS_PER_LUXURY_DESCRIPTION
PHILIP_II_COMBAT_BONUS_OTHER_RELIGION,Preview,LOC_PROMOTION_COMBAT_OTHER_RELIGION_DESCRIPTION
BARBAROSSA_COMBAT_BONUS_VS_CITY_STATES,Preview,LOC_PROMOTION_COMBAT_VS_CITY_STATES_DESCRIPTION
ROOSEVELT_COMBAT_BONUS_HOME_CONTINENT,Preview,LOC_PROMOTION_COMBAT_HOME_CONTINENT_DESCRIPTION
TOMYRIS_BONUS_VS_WOUNDED_UNITS,Preview,LOC_COMBAT_PREVIEW_TRAIT_KILLER_OF_CYRUS
AMBUSH_INCREASED_COMBAT_STRENGTH,Preview,+{1_Amount} {LOC_PROMOTION_AMBUSH_NAME} {LOC_PROMOTION_DESCRIPTOR_PREVIEW_TEXT}
BATTLECRY_BONUS_VS_MELEE_RANGED,Preview,+{1_Amount} {LOC_PROMOTION_BATTLECRY_NAME} {LOC_PROMOTION_DESCRIPTOR_PREVIEW_TEXT}
TORTOISE_DEFENSE_BONUS_VS_RANGED_COMBAT,Preview,+{1_Amount} {LOC_PROMOTION_TORTOISE_NAME} {LOC_PROMOTION_DESCRIPTOR_PREVIEW_TEXT}
ZWEIHANDER_BONUS_VS_ANTI_CAVALRY,Preview,+{1_Amount} {LOC_PROMOTION_ZWEIHANDER_NAME} {LOC_PROMOTION_DESCRIPTOR_PREVIEW_TEXT}
URBAN_WARFARE_BONUS,Preview,+{1_Amount} {LOC_PROMOTION_URBAN_WARFARE_NAME} {LOC_PROMOTION_DESCRIPTOR_PREVIEW_TEXT}
VOLLEY_BONUS_VS_LAND_UNITS,Preview,+{1_Amount} {LOC_PROMOTION_VOLLEY_NAME} {LOC_PROMOTION_DESCRIPTOR_PREVIEW_TEXT}
INCENDIARIES_BONUS_VS_DISTRICT_DEFENSES,Preview,+{1_Amount} {LOC_PROMOTION_INCENDIARIES_NAME} {LOC_PROMOTION_DESCRIPTOR_PREVIEW_TEXT}
ARROW_STORM_BONUS_VS_LAND_AND_SEA_UNITS,Preview,+{1_Amount} {LOC_PROMOTION_ARROW_STORM_NAME} {LOC_PROMOTION_DESCRIPTOR_PREVIEW_TEXT}
EMPLACEMENT_DEFENSE_BONUS_VS_CITIES,Preview,+{1_Amount} {LOC_PROMOTION_EMPLACEMENT_NAME} {LOC_PROMOTION_DESCRIPTOR_PREVIEW_TEXT}
GARRISON_BONUS_DISTRICTS,Preview,+{1_Amount} {LOC_PROMOTION_GARRISON_NAME} {LOC_PROMOTION_DESCRIPTOR_PREVIEW_TEXT}
EXPERT_MARKSMAN_ADDITIONAL_ATTACK,Preview,LOC_PROMOTION_EXPERT_MARKSMAN_DESCRIPTION
ECHELON_ADDITIONAL_CAVALRY_BONUS,Preview,+{1_Amount} {LOC_PROMOTION_ECHELON_NAME} {LOC_PROMOTION_DESCRIPTOR_PREVIEW_TEXT}
THRUST_BONUS_VS_MELEE,Preview,+{1_Amount} {LOC_PROMOTION_THRUST_NAME} {LOC_PROMOTION_DESCRIPTOR_PREVIEW_TEXT}
SCHILTRON_DEFENSE_BONUS_VS_MELEE,Preview,+{1_Amount} {LOC_PROMOTION_SCHILTRON_NAME} {LOC_PROMOTION_DESCRIPTOR_PREVIEW_TEXT}
HOLD_THE_LINE_BONUS,Preview,+{1_Amount} {LOC_PROMOTION_HOLD_THE_LINE_NAME} {LOC_PROMOTION_DESCRIPTOR_PREVIEW_TEXT}
HOLD_THE_LINE_COMBAT_BONUS,Preview,+{1_Amount} {LOC_PROMOTION_HOLD_THE_LINE_NAME} {LOC_PROMOTION_DESCRIPTOR_PREVIEW_TEXT}
CAPARISON_BONUS_VS_ANTI_CAVALRY,Preview,+{1_Amount} {LOC_PROMOTION_CAPARISON_NAME} {LOC_PROMOTION_DESCRIPTOR_PREVIEW_TEXT}
SPIKING_THE_GUNS_BONUS_VS_SIEGE,Preview,+{1_Amount} {LOC_PROMOTION_SPIKING_THE_GUNS_NAME} {LOC_PROMOTION_DESCRIPTOR_PREVIEW_TEXT}
COURSERS_BONUS_VS_RANGED_SIEGE,Preview,+{1_Amount} {LOC_PROMOTION_COURSERS_NAME} {LOC_PROMOTION_DESCRIPTOR_PREVIEW_TEXT}
SHRAPNEL_BONUS_VS_UNITS,Preview,+{1_Amount} {LOC_PROMOTION_SHRAPNEL_NAME} {LOC_PROMOTION_DESCRIPTOR_PREVIEW_TEXT}
GRAPE_SHOT_BONUS_VS_UNITS,Preview,+{1_Amount} {LOC_PROMOTION_GRAPE_SHOT_NAME} {LOC_PROMOTION_DESCRIPTOR_PREVIEW_TEXT}
CREW_WEAPONS_DEFENSE_BONUS,Preview,+{1_Amount} {LOC_PROMOTION_CREW_WEAPONS_NAME} {LOC_PROMOTION_DESCRIPTOR_PREVIEW_TEXT}
SHELLS_BONUS_VS_DISTRICTS,Preview,+{1_Amount} {LOC_PROMOTION_SHELLS_NAME} {LOC_PROMOTION_DESCRIPTOR_PREVIEW_TEXT}
CHOKE_POINTS_BONUS,Preview,+{1_Amount} {LOC_PROMOTION_CHOKE_POINTS_NAME} {LOC_PROMOTION_DESCRIPTOR_PREVIEW_TEXT}
ADVANCED_RANGEFINDING_BONUS_VS_NAVAL,Preview,+{1_Amount} {LOC_PROMOTION_ADVANCED_RANGEFINDING_NAME} {LOC_PROMOTION_DESCRIPTOR_PREVIEW_TEXT}
CHARGE_BONUS_VS_FORTIFIED,Preview,+{1_Amount} {LOC_PROMOTION_CHARGE_NAME} {LOC_PROMOTION_DESCRIPTOR_PREVIEW_TEXT}
TOP_COVER_DEFENSE_BONUS_VS_RANGED,Preview,+{1_Amount} {LOC_PROMOTION_TOP_COVER_NAME} {LOC_PROMOTION_DESCRIPTOR_PREVIEW_TEXT}
VULTURE_BONUS_VS_DAMAGED,Preview,+{1_Amount} {LOC_PROMOTION_ROUT_NAME} {LOC_PROMOTION_DESCRIPTOR_PREVIEW_TEXT}
URBAN_RAIDER_BONUS,Preview,+{1_Amount} {LOC_PROMOTION_MARAUDING_NAME} {LOC_PROMOTION_DESCRIPTOR_PREVIEW_TEXT}
ARMOR_PIERCING_BONUS_VS_HEAVY_CAVALRY,Preview,+{1_Amount} {LOC_PROMOTION_ARMOR_PIERCING_NAME} {LOC_PROMOTION_DESCRIPTOR_PREVIEW_TEXT}
REACTIVE_ARMOR_BONUS,Preview,+{1_Amount} {LOC_PROMOTION_REACTIVE_ARMOR_NAME} {LOC_PROMOTION_DESCRIPTOR_PREVIEW_TEXT}
EMBOLON_BONUS_VS_NAVAL,Preview,+{1_Amount} {LOC_PROMOTION_EMBOLON_NAME} {LOC_PROMOTION_DESCRIPTOR_PREVIEW_TEXT}
REINFORCED_HULL_BONUS_VS_RANGED,Preview,+{1_Amount} {LOC_PROMOTION_REINFORCED_HULL_NAME} {LOC_PROMOTION_DESCRIPTOR_PREVIEW_TEXT}
RUTTER_SIGHT_BONUS,Preview,+{1_Amount} {LOC_PROMOTION_RUTTER_NAME} {LOC_PROMOTION_DESCRIPTOR_PREVIEW_TEXT}
CONVOY_BONUS_IN_FORMATION,Preview,+{1_Amount} {LOC_PROMOTION_CONVOY_NAME} {LOC_PROMOTION_DESCRIPTOR_PREVIEW_TEXT}
CREEPING_ATTACK_BONUS_VS_RAIDERS,Preview,+{1_Amount} {LOC_PROMOTION_CREEPING_ATTACK_NAME} {LOC_PROMOTION_DESCRIPTOR_PREVIEW_TEXT}
HOMING_TORPEDOES_BONUS_VS_NAVAL,Preview,+{1_Amount} {LOC_PROMOTION_HOMING_TORPEDOES_NAME} {LOC_PROMOTION_DESCRIPTOR_PREVIEW_TEXT}
DOGFIGHTING_BONUS_VS_FIGHTERS,Preview,+{1_Amount} {LOC_PROMOTION_DOGFIGHTING_NAME} {LOC_PROMOTION_DESCRIPTOR_PREVIEW_TEXT}
COCKPIT_ARMOR_BONUS_VS_ANTIAIR,Preview,+{1_Amount} {LOC_PROMOTION_COCKPIT_ARMOR_NAME} {LOC_PROMOTION_DESCRIPTOR_PREVIEW_TEXT}
INTERCEPTOR_BONUS_VS_BOMBERS,Preview,+{1_Amount} {LOC_PROMOTION_INTERCPTOR_NAME} {LOC_PROMOTION_DESCRIPTOR_PREVIEW_TEXT}
STRAFE_BONUS_VS_NONCAVALRY,Preview,+{1_Amount} {LOC_PROMOTION_STRAFE_NAME} {LOC_PROMOTION_DESCRIPTOR_PREVIEW_TEXT}
TANK_BUSTER_BONUS_VS_CAVALRY,Preview,+{1_Amount} {LOC_PROMOTION_TANK_BUSTER_NAME} {LOC_PROMOTION_DESCRIPTOR_PREVIEW_TEXT}
BOX_FORMATION_DEFENSE_BONUS_VS_FIGHTERS,Preview,+{1_Amount} {LOC_PROMOTION_BOX_FORMATION_NAME} {LOC_PROMOTION_DESCRIPTOR_PREVIEW_TEXT}
EVASIVE_MANEUVERS_BONUS_VS_ANTIAIR,Preview,+{1_Amount} {LOC_PROMOTION_EVASIVE_MANEUVERS_NAME} {LOC_PROMOTION_DESCRIPTOR_PREVIEW_TEXT}
TORPEDO_BOMBER_BONUS_VS_NAVAL,Preview,+{1_Amount} {LOC_PROMOTION_TORPEDO_BOMBER_NAME} {LOC_PROMOTION_DESCRIPTOR_PREVIEW_TEXT}
CLOSE_AIR_SUPPORT_BONUS_VS_LAND,Preview,+{1_Amount} {LOC_PROMOTION_CLOSE_AIR_SUPPORT_NAME} {LOC_PROMOTION_DESCRIPTOR_PREVIEW_TEXT}
LINE_OF_BATTLE_BONUS_VS_NAVAL,Preview,+{1_Amount} {LOC_PROMOTION_LINE_OF_BATTLE_NAME} {LOC_PROMOTION_DESCRIPTOR_PREVIEW_TEXT}
PREPARATORY_FIRE_BONUS_VS_LAND,Preview,+{1_Amount} {LOC_PROMOTION_PREPARATORY_FIRE_NAME} {LOC_PROMOTION_DESCRIPTOR_PREVIEW_TEXT}
PROMOTION_PROXIMITY_FUSES_DEFENSE_BONUS_VS_AIR,Preview,+{1_Amount} {LOC_PROMOTION_PROXIMITY_FUSES_NAME} {LOC_PROMOTION_DESCRIPTOR_PREVIEW_TEXT}
ROLLING_BARRAGE_BONUS_VS_DISTRICT_DEFENSES,Preview,+{1_Amount} {LOC_PROMOTION_ROLLING_BARRAGE_NAME} {LOC_PROMOTION_DESCRIPTOR_PREVIEW_TEXT}
BOMBARDMENT_BONUS_VS_DISTRICT_DEFENSES,Preview,+{1_Amount} {LOC_PROMOTION_BOMBARDMENT_NAME} {LOC_PROMOTION_DESCRIPTOR_PREVIEW_TEXT}
APOSTLE_DEBATER,Preview,+{1_Amount} {LOC_PROMOTION_DEBATER_NAME} {LOC_PROMOTION_DESCRIPTOR_PREVIEW_TEXT}
APOSTLE_CHAPLAIN,Summary,LOC_ABILITY_MEDIC_HEAL_DESCRIPTION
APOSTLE_CHAPLAIN,Preview,LOC_ABILITY_MEDIC_HEAL_MODIFIER_DESCRIPTION
EXPLODING_PALMS_INCREASED_COMBAT_STRENGTH,Preview,+{1_Amount} {LOC_PROMOTION_MONK_EXPLODING_PALMS_NAME} {LOC_PROMOTION_DESCRIPTOR_PREVIEW_TEXT}
COBRA_STRIKE_INCREASED_COMBAT_STRENGTH,Preview,+{1_Amount} {LOC_PROMOTION_MONK_COBRA_STRIKE_NAME} {LOC_PROMOTION_DESCRIPTOR_PREVIEW_TEXT}
AGENDA_ARCHIPELAGIC_STATE,Sample,LOC_TOOLTIP_SAMPLE_DIPLOMACY_ALL
AGENDA_END_TO_SUFFERING,Sample,LOC_TOOLTIP_SAMPLE_DIPLOMACY_ALL
JONG_BONUS_IN_FORMATION,Preview,LOC_ABILITY_JONG_DESCRIPTION
SPEAR_OF_FIONN_ADJUST_COMBAT_STRENGTH,Preview,{LOC_ABILITY_SPEAR_OF_FIONN_DESCRIPTION} {LOC_WONDER_DESCRIPTOR_PREVIEW_TEXT}
AGENDA_SAINT_HIGH_FAITH,Sample,LOC_TOOLTIP_SAMPLE_DIPLOMACY_ALL
AGENDA_SAINT_LOW_FAITH,Sample,LOC_TOOLTIP_SAMPLE_DIPLOMACY_ALL
AGENDA_HIGH_DISTRICTS,Sample,LOC_TOOLTIP_SAMPLE_DIPLOMACY_ALL
AGENDA_LOW_DISTRICTS,Sample,LOC_TOOLTIP_SAMPLE_DIPLOMACY_ALL
HYPASPIST_SIEGE_BONUS,Preview,LOC_ABILITY_HYPASPIST_SIEGE_BONUS_DESCRIPTION
HETAIROI_GREAT_GENERAL_COMBAT_BONUS,Preview,LOC_HETAIROI_GREAT_GENERAL_COMBAT_BONUS_DESCRIPTION
AGENDA_SHORT_LIFE_GLORY,Sample,LOC_TOOLTIP_SAMPLE_DIPLOMACY_ALL
AGENDA_BACKSTABBER,Sample,LOC_TOOLTIP_SAMPLE_DIPLOMACY_ALL
AGENDA_PERPETUALLY_ON_GUARD_LIBERATION,Sample,LOC_TOOLTIP_SAMPLE_DIPLOMACY_ALL
AGENDA_PERPETUALLY_ON_GUARD_OCCUPATION,Sample,LOC_TOOLTIP_SAMPLE_DIPLOMACY_ALL
AGENDA_BILLIONAIRE_TRADE,Sample,LOC_TOOLTIP_SAMPLE_DIPLOMACY_ALL
AGENDA_CHEOMSEONGDAE_HIGH_SCIENCE,Sample,LOC_TOOLTIP_SAMPLE_DIPLOMACY_ALL
AGENDA_CHEOMSEONGDAE_LOW_SCIENCE,Sample,LOC_TOOLTIP_SAMPLE_DIPLOMACY_ALL
AGENDA_FLOWER_OF_SCOTLAND_PEACE_NEIGHBORS,Sample,LOC_TOOLTIP_SAMPLE_DIPLOMACY_ALL
AGENDA_FLOWER_OF_SCOTLAND_WAR_NEIGHBORS,Sample,LOC_TOOLTIP_SAMPLE_DIPLOMACY_ALL
AGENDA_HORN_CHEST_LOINS,Sample,LOC_TOOLTIP_SAMPLE_DIPLOMACY_ALL
AGENDA_HORSE_LORD,Sample,LOC_TOOLTIP_SAMPLE_DIPLOMACY_ALL
AGENDA_IRON_CONFEDERACY_FEW_ALLIANCES,Sample,LOC_TOOLTIP_SAMPLE_DIPLOMACY_ALL
AGENDA_IRON_CONFEDERACY_MANY_ALLIANCES,Sample,LOC_TOOLTIP_SAMPLE_DIPLOMACY_ALL
AGENDA_MAURYA_EMPIRE_NEIGHBORS,Sample,LOC_TOOLTIP_SAMPLE_DIPLOMACY_ALL
AGENDA_MAURYA_EMPIRE_NOT_NEIGHBORS,Sample,LOC_TOOLTIP_SAMPLE_DIPLOMACY_ALL
AGENDA_NARIKALA_FORTRESS_HIGH_WALLS,Sample,LOC_TOOLTIP_SAMPLE_DIPLOMACY_ALL
AGENDA_NARIKALA_FORTRESS_LOW_WALLS,Sample,LOC_TOOLTIP_SAMPLE_DIPLOMACY_ALL
AGENDA_SPIRIT_OF_TUCAPEL_GAINING_CITIES,Sample,LOC_TOOLTIP_SAMPLE_DIPLOMACY_ALL
AGENDA_SPIRIT_OF_TUCAPEL_LOSING_CITIES,Sample,LOC_TOOLTIP_SAMPLE_DIPLOMACY_ALL
TRAIT_TOQUI_COMBAT_BONUS_VS_GOLDEN_AGE_CIV,Preview,LOC_TRAIT_TOQUI_COMBAT_BONUS_VS_GOLDEN_AGE_CIV_DESCRIPTION
AGENDA_GOSSIP_POSITIVE,Sample,LOC_TOOLTIP_SAMPLE_DIPLOMACY_ALL
AGENDA_GOSSIP_NEGATIVE,Sample,LOC_TOOLTIP_SAMPLE_DIPLOMACY_ALL
AGENDA_SYCOPHANT_GOLDEN_AGE,Sample,LOC_TOOLTIP_SAMPLE_DIPLOMACY_ALL
AGENDA_SYCOPHANT_DARK_AGE,Sample,LOC_TOOLTIP_SAMPLE_DIPLOMACY_ALL
AGENDA_SYMPATHIZER_GOLDEN_AGE,Sample,LOC_TOOLTIP_SAMPLE_DIPLOMACY_ALL
AGENDA_SYMPATHIZER_DARK_AGE,Sample,LOC_TOOLTIP_SAMPLE_DIPLOMACY_ALL
ALLIANCE_SHARE_VISIBILITY,Summary,LOC_ALLIANCE_SHARED_VIS_EFFECT
ALLIANCE_NO_RELIGIOUS_PRESSURE,Summary,LOC_ALLIANCE_NO_RELIGIOUS_PRESSURE_EFFECT
ALLIANCE_NO_CULTURE_PRESSURE,Summary,LOC_ALLIANCE_NO_CULTURE_PRESSURE_EFFECT
ALLIANCE_ADJUST_COMBAT_STRENGTH,Preview,LOC_COMBAT_PREVIEW_ALLIANCE_MILITARY_BUFF
ALLIANCE_ADJUST_RELIGIOUS_COMBAT_STRENGTH,Preview,LOC_COMBAT_PREVIEW_ALLIANCE_RELIGIOUS_COMBAT_BUFF
ALLIANCE_ADJUST_COMBAT_STRENGTH,Summary,LOC_ALLIANCE_LV1_MILITARY_EFFECT_1
ALLIANCE_ADD_GOLD_TO_ORIGIN_TRADE_ROUTE,Summary,LOC_ALLIANCE_LV1_ECONOMIC_EFFECT_1
ALLIANCE_ADD_GOLD_TO_DESTINATION_TRADE_ROUTE,Summary,LOC_ALLIANCE_LV1_ECONOMIC_EFFECT_2
ALLIANCE_ADD_FAITH_TO_ORIGIN_TRADE_ROUTE,Summary,LOC_ALLIANCE_LV1_RELIGIOUS_EFFECT_1
ALLIANCE_ADD_FAITH_TO_DESTINATION_TRADE_ROUTE,Summary,LOC_ALLIANCE_LV1_RELIGIOUS_EFFECT_2
ALLIANCE_ADD_CULTURE_TO_ORIGIN_TRADE_ROUTE,Summary,LOC_ALLIANCE_LV1_CULTURAL_EFFECT_1
ALLIANCE_ADD_CULTURE_TO_DESTINATION_TRADE_ROUTE,Summary,LOC_ALLIANCE_LV1_CULTURAL_EFFECT_2
ALLIANCE_ADD_SCIENCE_TO_ORIGIN_TRADE_ROUTE,Summary,LOC_ALLIANCE_LV1_RESEARCH_EFFECT_1
ALLIANCE_ADD_SCIENCE_TO_DESTINATION_TRADE_ROUTE,Summary,LOC_ALLIANCE_LV1_RESEARCH_EFFECT_2
ALLIANCE_ENVOY_POINTS_FROM_ALLIANCE,Summary,LOC_ALLIANCE_LV2_ECONOMIC_EFFECT_1
ALLIANCE_INCREASE_PRODUCTION_WHEN_WAR,Summary,LOC_ALLIANCE_LV2_MILITARY_EFFECT_1
ALLIANCE_ADJUST_RELIGIOUS_COMBAT_STRENGTH,Summary,LOC_ALLIANCE_LV2_RELIGIOUS_EFFECT_1
ALLIANCE_RESEARCH_AGREEMENT,Summary,LOC_ALLIANCE_LV2_RESEARCH_EFFECT_1
ALLIANCE_ADJUST_DISTRICT_GREAT_PEOPLE_POINTS,Summary,LOC_ALLIANCE_LV2_CULTURAL_EFFECT_1
ALLIANCE_FREE_UNIT_UPGRADE,Summary,LOC_ALLIANCE_LV3_MILITARY_EFFECT_1
ALLIANCE_YIELDS_FROM_FOLLOWING_ALLY_RELIGION,Summary,LOC_ALLIANCE_LV3_RELIGIOUS_EFFECT_1
ALLIANCE_RELIGIOUS_PRESSURE,Summary,LOC_ALLIANCE_LV3_RELIGIOUS_EFFECT_2
ALLIANCE_SCIENCE_SHARING_FROM_ALLY,Summary,LOC_ALLIANCE_LV3_RESEARCH_EFFECT_1
ALLIANCE_TOURISM_SHARING_FROM_ALLY,Summary,LOC_ALLIANCE_LV3_CULTURAL_EFFECT_1
ALLIANCE_CULTURE_SHARING_FROM_ALLY,Summary,LOC_ALLIANCE_LV3_CULTURAL_EFFECT_2
ALLIANCE_SHARE_SUZERAIN,Summary,LOC_ALLIANCE_LV3_ECONOMIC_EFFECT
GOV_CITYSTATES_COMBAT_MODIFIER,Preview,GOV_CITYSTATES_COMBAT_STRENGTH_DESCRIPTION
MILITARY_EMERGENCY_MEMBER_COMBAT_STRENGTH_ATTACK,Preview,LOC_COMBAT_PREVIEW_EMERGENCY_MILITARY_BUFF
MILITARY_EMERGENCY_MEMBER_COMBAT_STRENGTH_DEFEND,Preview,LOC_COMBAT_PREVIEW_EMERGENCY_MILITARY_BUFF
MILITARY_EMERGENCY_TARGET_CITY_STRIKE_REWARD,Preview,LOC_COMBAT_PREVIEW_EMERGENCY_MILITARY_BUFF
NUCLEAR_EMERGENCY_MEMBER_COMBAT_STRENGTH_ATTACK,Preview,LOC_COMBAT_PREVIEW_EMERGENCY_MILITARY_BUFF
NUCLEAR_EMERGENCY_MEMBER_COMBAT_STRENGTH_DEFEND,Preview,LOC_COMBAT_PREVIEW_EMERGENCY_MILITARY_BUFF
BACKSTAB_EMERGENCY_MEMBER_COMBAT_STRENGTH_ATTACK,Preview,LOC_COMBAT_PREVIEW_EMERGENCY_MILITARY_BUFF
BACKSTAB_EMERGENCY_MEMBER_COMBAT_STRENGTH_DEFEND,Preview,LOC_COMBAT_PREVIEW_EMERGENCY_MILITARY_BUFF
NUCLEAR_EMERGENCY_MEMBER_COMBAT_STRENGTH_ATTACK_REWARD,Preview,LOC_COMBAT_PREVIEW_EMERGENCY_MILITARY_BUFF
NUCLEAR_EMERGENCY_MEMBER_COMBAT_STRENGTH_DEFEND_REWARD,Preview,LOC_COMBAT_PREVIEW_EMERGENCY_MILITARY_BUFF
